timestamp,value_0,value_1,is_anomaly
387,22.413117595352496,26.036171557977518,0.0
388,22.73821895823265,26.749758235626857,0.0
389,21.564379160699026,27.19506658528137,0.0
390,23.453605519410445,28.302484527434384,0.0
391,20.99376316627665,29.798641904643127,0.0
392,24.349664048052745,28.119267704790243,0.0
393,21.694835214642854,29.076206922083394,0.0
394,23.533482544812017,28.06002424964665,0.0
395,21.81654864463188,28.876057695923322,0.0
396,22.438976477502113,26.221052079348944,0.0
397,21.819672525089164,27.244365868792947,0.0
398,23.354163102410293,29.845644152405782,0.0
399,21.287472673827526,27.32020744763282,0.0
400,23.61534464025605,27.227108380553677,0.0
401,20.86502704234858,27.319046994177032,0.0
402,22.533598119765625,27.02164560716558,0.0
403,22.24544740659163,27.20322485807599,0.0
404,23.73027814938907,28.597312789921023,0.0
405,24.214004942378207,28.325117599680055,0.0
406,24.026131684021177,27.299223751083954,0.0
407,21.726958888077363,26.386062038210586,0.0
408,21.425863906025626,28.06124657939649,0.0
409,21.02220545827079,26.979782823658805,0.0
410,24.049200617895988,26.104539082357714,0.0
411,20.99849538877086,27.45580823512575,0.0
412,23.52087139014579,28.09534510357798,0.0
413,22.515239179683928,26.952564894924357,0.0
414,22.711743462016596,26.573976565027355,0.0
415,22.474097147346292,27.454995580055524,0.0
416,22.966294537863245,27.63889922325202,0.0
417,22.990771637663006,27.28431517363316,0.0
418,22.25520505615104,26.861554527270496,0.0
419,22.69407593455032,25.83699975873936,0.0
420,-21.700305289010007,-27.97107079911757,0.0
421,-23.296267312297093,-29.667138756798174,0.0
422,-21.303717951538133,-25.674024354433417,0.0
423,-21.824578755904316,-27.179807247761993,0.0
424,-21.071015360498947,-28.71858733505509,0.0
425,-22.975056176141408,-27.556138137229507,0.0
426,-22.215488558513314,-28.55401378873412,0.0
427,-21.637985521767902,-27.991446367528866,0.0
428,-22.619479208177598,-27.650459065680604,0.0
429,-22.77347409640649,-27.669607521221508,0.0
430,-21.038818433684995,-28.291380826976173,0.0
431,-22.17773695925622,-25.68848032938453,0.0
432,-21.94901965736095,-28.249842660904616,0.0
433,-22.166742290047438,-28.273115888486732,0.0
434,-21.784866293061974,-26.855034681858925,0.0
435,-20.956597799494272,-26.06866971927988,0.0
436,-21.202340602113196,-26.55652454194309,0.0
437,-20.750838037773836,-26.535786605835916,0.0
438,-23.94607038639432,-28.71842724934767,0.0
439,-21.084948917497083,-27.803691737392686,0.0
440,-22.798192630846188,-28.07974070160035,0.0
441,-21.25734015009426,-26.34715861599827,0.0
442,-21.992469735982002,-25.81884969692144,0.0
443,-21.191025207902516,-27.536149086275135,0.0
444,-23.343346923064086,-26.595645137895858,0.0
445,-22.08306609280283,-26.501052934063008,0.0
446,-21.331528589362904,-28.80132658195618,0.0
447,-20.160941106987394,-27.0358342884871,0.0
448,-22.381642647526405,-26.69940802680766,0.0
449,-23.579946094963226,-27.239057547618398,0.0
450,-22.75031820342141,-27.110420498599684,0.0
451,-21.76897643209404,-27.26035091079062,0.0
452,-22.72295971843712,-26.876682911561407,0.0
453,-21.7564358943454,-26.073679654085065,0.0
454,-22.389826260778595,-27.708404594959376,0.0
455,-21.22422086550931,-28.329452850679218,0.0
456,-21.022808731141378,-28.62115669048423,0.0
457,-22.95969900114389,-26.265536625260268,0.0
458,-24.106044548738453,-27.487598055317907,0.0
459,-21.720619034867525,-29.118261481077447,0.0
460,20.632156743821884,26.28839932525821,0.0
461,22.280474343462817,27.817326461632057,0.0
462,21.908534200334785,29.394123772881766,0.0
463,22.087376461904718,26.81732655740673,0.0
464,23.044256122068873,27.11810008492831,0.0
465,21.46679642627504,27.612976004846427,0.0
466,23.320207258322448,27.826805599230614,0.0
467,21.72107283529558,28.440732792367225,0.0
468,22.260154453268218,27.37649228075962,0.0
469,24.824559266081298,28.003129504958622,0.0
470,22.274139623296787,27.347700838934063,0.0
471,22.45476453928537,27.412829518807303,0.0
472,22.60420981513686,26.68081278166425,0.0
473,22.64239238460649,28.02005355835465,0.0
474,22.600616952526604,28.71420016095194,0.0
475,22.704734781411652,28.641937419090524,0.0
476,21.019816602333997,25.919987375077167,0.0
477,22.48064444333715,27.04378305695464,0.0
478,21.477649673263212,28.071166566418928,0.0
479,21.724209998409705,28.02536613632259,0.0
480,-20.496144540099408,-27.926334849876014,0.0
481,-23.18924347643481,-26.720808887981537,0.0
482,-21.485325794532304,-27.87895545170454,0.0
483,-23.212152705121316,-27.406226700175715,0.0
484,-23.229544727564367,-25.097341828846073,0.0
485,-22.419011053915426,-24.718000872632473,0.0
486,-24.518207670230936,-29.022656352850355,0.0
487,-21.706040493981515,-27.665626570325298,0.0
488,-23.35482246225485,-26.59518323249049,0.0
489,-22.85290369440432,-28.3236857558977,0.0
490,-22.81882034823153,-27.71863311880715,0.0
491,-22.731619347259585,-26.75601814280765,0.0
492,-23.779721820733005,-28.600540313051383,0.0
493,-23.02643441436005,-25.63873959999021,0.0
494,-21.672940700072733,-26.477245367444773,0.0
495,-21.3635924703734,-28.271642575924275,0.0
496,-23.698203510840017,-27.423244024771464,0.0
497,-20.391769759709188,-28.173174100291035,0.0
498,-23.17164169280675,-29.458250775716113,0.0
499,-24.127847965231155,-28.729875515517765,0.0
500,21.48451800648094,26.353967283688583,0.0
501,22.108380307256905,28.911753471135036,0.0
502,20.482232541340885,28.31212629528285,0.0
503,22.669116070219573,28.565779543310917,0.0
504,23.438755492232993,29.133476720095647,0.0
505,24.321728067043093,27.452354260301313,0.0
506,20.39350304557932,27.663957505558454,0.0
507,22.55283085420356,29.426000433938714,0.0
508,20.477476761522166,26.944755938085926,0.0
509,21.233382090250593,26.833531938897206,0.0
510,22.117282979547888,26.95127711034377,0.0
511,23.36857321564323,27.8188412470903,0.0
512,22.139684718754253,27.417500083451916,0.0
513,22.710513236150117,26.944949603752782,0.0
514,23.685950310295937,26.968896065085257,0.0
515,22.946332811047803,28.057752002678352,0.0
516,20.92072238495508,26.994079387550396,0.0
517,22.410620162164154,27.358716196213162,0.0
518,23.06519542245325,29.344806025810897,0.0
519,21.374497960114933,27.828031661241052,0.0
520,24.098983891875385,27.2460305658597,0.0
521,20.936371473589993,27.020102366590006,0.0
522,23.20287130341523,28.826231615700394,0.0
523,21.383131160276264,27.63546677306518,0.0
524,23.835009026840975,28.330159876489773,0.0
525,22.89627306960557,29.824414844149853,0.0
526,22.610483314852186,27.298029208273253,0.0
527,22.583997984407105,26.629215777331854,0.0
528,22.40552428742475,24.51407650418523,0.0
529,21.468475730801966,27.72933588520301,0.0
530,22.78033008507736,28.361603496492833,0.0
531,22.02460543182274,27.51705132107396,0.0
532,21.881542156701784,25.092581776009542,0.0
533,22.785777029611285,26.667678236534528,0.0
534,21.988393505816433,28.07214006385157,0.0
535,21.7146583027766,26.8820485506727,0.0
536,24.077155468946522,26.985470284628256,0.0
537,23.97567794114361,28.58343303526877,0.0
538,22.695447551938397,26.964266691490636,0.0
539,22.620320820452132,26.356931973524304,0.0
540,-21.079540856885956,-27.76314429107767,0.0
541,-22.411901459494775,-28.27765123417995,0.0
542,-22.280700773927446,-27.368602241113088,0.0
543,-21.871960238293884,-27.332902940473144,0.0
544,-21.814070953696696,-28.89147813999791,0.0
545,-24.352656640214903,-29.542293852270003,0.0
546,-23.338932699295494,-27.828775446094713,0.0
547,-21.961929975718235,-27.032786653715124,0.0
548,-22.91134581260172,-28.586296194650814,0.0
549,-22.96014886043112,-28.099315990701815,0.0
550,-23.029092421005654,-26.701121527659758,0.0
551,-21.80383822074514,-28.24065164603554,0.0
552,-22.01848957011881,-26.772814451765274,0.0
553,-20.996044669814577,-26.33966341807573,0.0
554,-22.363322914549435,-26.087558977208264,0.0
555,-23.511084963098053,-28.477425540598695,0.0
556,-22.893724906529407,-26.01315932417188,0.0
557,-24.587030965611387,-27.72897475990116,0.0
558,-23.272149203791525,-26.99174234005158,0.0
559,-22.884241881370418,-28.736138836822686,0.0
560,-23.019582826800143,-25.577014375571526,0.0
561,-22.790708247134294,-28.05743845865891,0.0
562,-22.519646051081477,-27.54262480865125,0.0
563,-23.004382460619322,-27.628382788631036,0.0
564,-22.210413262527126,-24.693110065696533,0.0
565,-23.201885080333298,-28.593881694792017,0.0
566,-22.550074798176794,-29.02906398874737,0.0
567,-23.14486858733265,-25.7644561946799,0.0
568,-21.87426554272236,-26.506345892287122,0.0
569,-22.297456923579276,-27.459599481265048,0.0
570,-22.011291844597537,-28.067668867469013,0.0
571,-22.043537784387446,-26.187680573313735,0.0
572,-21.608195140042206,-27.94944271683636,0.0
573,-23.167421651985247,-25.509611967943783,0.0
574,-23.466107173134176,-29.252165916382882,0.0
575,-23.10236745553056,-26.544916594599297,0.0
576,-22.432522510350836,-27.641350140496712,0.0
577,-22.416658865935208,-26.98180248605022,0.0
578,-22.388595052042707,-28.212438174866875,0.0
579,-24.401500674642072,-26.78568158808738,0.0
580,-22.02576974170149,-26.707431155175296,0.0
581,-21.99923352465687,-27.30118604809705,0.0
582,-21.1485766407911,-28.665972733932257,0.0
583,-24.590002688164635,-29.032091092423286,0.0
584,-23.727098275189388,-28.540848532485352,0.0
585,-23.50426746332416,-26.76858637190424,0.0
586,-22.374458566453903,-26.50150629306522,0.0
587,-24.36905046082044,-26.565603148239322,0.0
588,-24.269004694855465,-26.121701435171616,0.0
589,-22.082554950988225,-27.479722210813822,0.0
590,-20.827263484285638,-28.356530569068745,0.0
591,-24.66773219853368,-27.17806509751488,0.0
592,-23.38663218722134,-25.769214659187902,0.0
593,-22.90539067422962,-25.5671993905174,0.0
594,-23.021737773756925,-27.915146051768083,0.0
595,-21.758282194394223,-26.959669096588897,0.0
596,-24.793728822343517,-25.623404881757907,0.0
597,-22.05230775352863,-26.825414555348026,0.0
598,-22.73609878117431,-27.920357048696417,0.0
599,-22.230144943491734,-26.24942467007014,0.0
600,-22.936066752865205,-27.852548426958897,0.0
601,-22.474784693474422,-28.244527602919074,0.0
602,-22.316777723765778,-27.63783290481407,0.0
603,-23.115830050298655,-28.551746521311888,0.0
604,-22.315115359771458,-27.26929939247884,0.0
605,-24.524859880391226,-28.54712083401049,0.0
